model_no	func_type	model
1498	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1600081679, 76, 1]
1499	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1600081679, 93, 1]
1500	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1280068620, 76, 1]
1501	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1280068620, 93, 1]
1502	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1599930368, 76, 1]
1503	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1599930368, 93, 1]
1504	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1599012864, 76, 1]
1505	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1599012864, 93, 1]
1506	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1599037199, 76, 1]
1507	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1599037199, 93, 1]
1508	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1593859328, 76, 1]
1509	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1593859328, 93, 1]
1510	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1330597647, 76, 1]
1511	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1330597647, 93, 1]
1512	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1599016719, 76, 1]
1513	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1599016719, 93, 1]
1514	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1594838799, 76, 1]
1515	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1594838799, 93, 1]
1516	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1326386959, 76, 1]
1517	all_scNCF	[42, 128, 32768, 1, 993198080, 1, 1, 1326386959, 93, 1]
1518	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275068416, 76, 1]
1519	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275068416, 93, 1]
1520	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275071488, 76, 1]
1521	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275071488, 93, 1]
1522	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1325400064, 76, 1]
1523	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1325400064, 93, 1]
1524	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1279524864, 76, 1]
1525	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1279524864, 93, 1]
1526	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1560281088, 76, 1]
1527	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1560281088, 93, 1]
1528	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275085824, 76, 1]
1529	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275085824, 93, 1]
1530	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275854848, 76, 1]
1531	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275854848, 93, 1]
1532	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1565851648, 76, 1]
1533	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1565851648, 93, 1]
1534	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1326383104, 76, 1]
1535	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1326383104, 93, 1]
1536	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1325403904, 76, 1]
1537	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1325403904, 93, 1]
1538	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1560302848, 76, 1]
1539	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1560302848, 93, 1]
1540	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275857932, 76, 1]
1541	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1275857932, 93, 1]
1542	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1593855744, 76, 1]
1543	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1593855744, 93, 1]
1544	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1600081679, 76, 1]
1545	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1600081679, 93, 1]
1546	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1280068620, 76, 1]
1547	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1280068620, 93, 1]
1548	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1599930368, 76, 1]
1549	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1599930368, 93, 1]
1550	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1599012864, 76, 1]
1551	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1599012864, 93, 1]
1552	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1599037199, 76, 1]
1553	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1599037199, 93, 1]
1554	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1593859328, 76, 1]
1555	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1593859328, 93, 1]
1556	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1330597647, 76, 1]
1557	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1330597647, 93, 1]
1558	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1599016719, 76, 1]
1559	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1599016719, 93, 1]
1560	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1594838799, 76, 1]
1561	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1594838799, 93, 1]
1562	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1326386959, 76, 1]
1563	all_scNCF	[42, 128, 32768, 1, 789512192, 1, 1, 1326386959, 93, 1]
1564	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275068416, 76, 1]
1565	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275068416, 93, 1]
1566	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275071488, 76, 1]
1567	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275071488, 93, 1]
1568	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1325400064, 76, 1]
1569	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1325400064, 93, 1]
1570	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1279524864, 76, 1]
1571	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1279524864, 93, 1]
1572	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1560281088, 76, 1]
1573	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1560281088, 93, 1]
1574	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275085824, 76, 1]
1575	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275085824, 93, 1]
1576	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275854848, 76, 1]
1577	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275854848, 93, 1]
1578	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1565851648, 76, 1]
1579	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1565851648, 93, 1]
1580	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1326383104, 76, 1]
1581	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1326383104, 93, 1]
1582	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1325403904, 76, 1]
1583	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1325403904, 93, 1]
1584	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1560302848, 76, 1]
1585	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1560302848, 93, 1]
1586	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275857932, 76, 1]
1587	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1275857932, 93, 1]
1588	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1593855744, 76, 1]
1589	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1593855744, 93, 1]
1590	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1600081679, 76, 1]
1591	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1600081679, 93, 1]
1592	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1280068620, 76, 1]
1593	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1280068620, 93, 1]
1594	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1599930368, 76, 1]
1595	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1599930368, 93, 1]
1596	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1599012864, 76, 1]
1597	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1599012864, 93, 1]
1598	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1599037199, 76, 1]
1599	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1599037199, 93, 1]
1600	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1593859328, 76, 1]
1601	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1593859328, 93, 1]
1602	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1330597647, 76, 1]
1603	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1330597647, 93, 1]
1604	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1599016719, 76, 1]
1605	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1599016719, 93, 1]
1606	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1594838799, 76, 1]
1607	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1594838799, 93, 1]
1608	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1326386959, 76, 1]
1609	all_scNCF	[42, 128, 32768, 1, 788532992, 1, 1, 1326386959, 93, 1]
1610	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275068416, 76, 1]
1611	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275068416, 93, 1]
1612	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275071488, 76, 1]
1613	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275071488, 93, 1]
1614	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1325400064, 76, 1]
1615	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1325400064, 93, 1]
1616	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1279524864, 76, 1]
1617	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1279524864, 93, 1]
1618	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1560281088, 76, 1]
1619	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1560281088, 93, 1]
1620	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275085824, 76, 1]
1621	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275085824, 93, 1]
1622	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275854848, 76, 1]
1623	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275854848, 93, 1]
1624	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1565851648, 76, 1]
1625	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1565851648, 93, 1]
1626	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1326383104, 76, 1]
1627	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1326383104, 93, 1]
1628	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1325403904, 76, 1]
1629	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1325403904, 93, 1]
1630	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1560302848, 76, 1]
1631	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1560302848, 93, 1]
1632	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275857932, 76, 1]
1633	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1275857932, 93, 1]
1634	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1593855744, 76, 1]
1635	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1593855744, 93, 1]
1636	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1600081679, 76, 1]
1637	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1600081679, 93, 1]
1638	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1280068620, 76, 1]
1639	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1280068620, 93, 1]
1640	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1599930368, 76, 1]
1641	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1599930368, 93, 1]
1642	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1599012864, 76, 1]
1643	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1599012864, 93, 1]
1644	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1599037199, 76, 1]
1645	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1599037199, 93, 1]
1646	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1593859328, 76, 1]
1647	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1593859328, 93, 1]
1648	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1330597647, 76, 1]
1649	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1330597647, 93, 1]
1650	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1599016719, 76, 1]
1651	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1599016719, 93, 1]
1652	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1594838799, 76, 1]
1653	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1594838799, 93, 1]
1654	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1326386959, 76, 1]
1655	all_scNCF	[42, 128, 32768, 1, 1056979712, 1, 1, 1326386959, 93, 1]
1656	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275068416, 76, 1]
1657	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275068416, 93, 1]
1658	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275071488, 76, 1]
1659	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275071488, 93, 1]
1660	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1325400064, 76, 1]
1661	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1325400064, 93, 1]
1662	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1279524864, 76, 1]
1663	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1279524864, 93, 1]
1664	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1560281088, 76, 1]
1665	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1560281088, 93, 1]
1666	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275085824, 76, 1]
1667	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275085824, 93, 1]
1668	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275854848, 76, 1]
1669	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275854848, 93, 1]
1670	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1565851648, 76, 1]
1671	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1565851648, 93, 1]
1672	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1326383104, 76, 1]
1673	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1326383104, 93, 1]
1674	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1325403904, 76, 1]
1675	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1325403904, 93, 1]
1676	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1560302848, 76, 1]
1677	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1560302848, 93, 1]
1678	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275857932, 76, 1]
1679	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1275857932, 93, 1]
1680	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1593855744, 76, 1]
1681	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1593855744, 93, 1]
1682	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1600081679, 76, 1]
1683	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1600081679, 93, 1]
1684	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1280068620, 76, 1]
1685	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1280068620, 93, 1]
1686	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1599930368, 76, 1]
1687	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1599930368, 93, 1]
1688	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1599012864, 76, 1]
1689	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1599012864, 93, 1]
1690	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1599037199, 76, 1]
1691	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1599037199, 93, 1]
1692	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1593859328, 76, 1]
1693	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1593859328, 93, 1]
1694	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1330597647, 76, 1]
1695	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1330597647, 93, 1]
1696	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1599016719, 76, 1]
1697	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1599016719, 93, 1]
1698	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1594838799, 76, 1]
1699	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1594838799, 93, 1]
1700	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1326386959, 76, 1]
1701	all_scNCF	[42, 128, 32768, 1, 1061105423, 1, 1, 1326386959, 93, 1]
1702	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275068416, 76, 1]
1703	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275068416, 93, 1]
1704	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275071488, 76, 1]
1705	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275071488, 93, 1]
1706	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1325400064, 76, 1]
1707	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1325400064, 93, 1]
1708	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1279524864, 76, 1]
1709	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1279524864, 93, 1]
1710	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1560281088, 76, 1]
1711	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1560281088, 93, 1]
1712	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275085824, 76, 1]
1713	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275085824, 93, 1]
1714	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275854848, 76, 1]
1715	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275854848, 93, 1]
1716	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1565851648, 76, 1]
1717	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1565851648, 93, 1]
1718	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1326383104, 76, 1]
1719	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1326383104, 93, 1]
1720	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1325403904, 76, 1]
1721	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1325403904, 93, 1]
1722	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1560302848, 76, 1]
1723	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1560302848, 93, 1]
1724	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275857932, 76, 1]
1725	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1275857932, 93, 1]
1726	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1593855744, 76, 1]
1727	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1593855744, 93, 1]
1728	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1600081679, 76, 1]
1729	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1600081679, 93, 1]
1730	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1280068620, 76, 1]
1731	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1280068620, 93, 1]
1732	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1599930368, 76, 1]
1733	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1599930368, 93, 1]
1734	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1599012864, 76, 1]
1735	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1599012864, 93, 1]
1736	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1599037199, 76, 1]
1737	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1599037199, 93, 1]
1738	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1593859328, 76, 1]
1739	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1593859328, 93, 1]
1740	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1330597647, 76, 1]
1741	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1330597647, 93, 1]
1742	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1599016719, 76, 1]
1743	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1599016719, 93, 1]
1744	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1594838799, 76, 1]
1745	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1594838799, 93, 1]
1746	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1326386959, 76, 1]
1747	all_scNCF	[42, 128, 32768, 1, 1060831232, 1, 1, 1326386959, 93, 1]
1748	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275068416, 76, 1]
1749	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275068416, 93, 1]
1750	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275071488, 76, 1]
1751	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275071488, 93, 1]
1752	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1325400064, 76, 1]
1753	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1325400064, 93, 1]
1754	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1279524864, 76, 1]
1755	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1279524864, 93, 1]
1756	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1560281088, 76, 1]
1757	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1560281088, 93, 1]
1758	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275085824, 76, 1]
1759	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275085824, 93, 1]
1760	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275854848, 76, 1]
1761	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275854848, 93, 1]
1762	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1565851648, 76, 1]
1763	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1565851648, 93, 1]
1764	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1326383104, 76, 1]
1765	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1326383104, 93, 1]
1766	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1325403904, 76, 1]
1767	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1325403904, 93, 1]
1768	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1560302848, 76, 1]
1769	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1560302848, 93, 1]
1770	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275857932, 76, 1]
1771	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1275857932, 93, 1]
1772	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1593855744, 76, 1]
1773	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1593855744, 93, 1]
1774	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1600081679, 76, 1]
1775	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1600081679, 93, 1]
1776	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1280068620, 76, 1]
1777	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1280068620, 93, 1]
1778	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1599930368, 76, 1]
1779	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1599930368, 93, 1]
1780	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1599012864, 76, 1]
1781	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1599012864, 93, 1]
1782	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1599037199, 76, 1]
1783	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1599037199, 93, 1]
1784	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1593859328, 76, 1]
1785	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1593859328, 93, 1]
1786	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1330597647, 76, 1]
1787	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1330597647, 93, 1]
1788	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1599016719, 76, 1]
1789	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1599016719, 93, 1]
1790	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1594838799, 76, 1]
1791	all_scNCF	[42, 128, 32768, 1, 707406346, 1, 1, 1594838799, 93, 1]
