	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
433	8	0010101100000010101111110010101110111111001010111111111110111111001010110000001010111111001010111011111100101011111111111011111100000010000000000010101100000010001010110000001010111111001010110000001000000000001010110000001000101011000000101011111100101011	iiaaiaai	128	Y	1	7	[1]	iaaiaai	64	00101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011
434	8	0010101100000010101111110010101111111111101111111111111111111111000000100000000000101011000000101011111100101011111111111011111100000010000000000010101100000010101111110010101111111111101111110000000000000000000000100000000000101011000000101011111100101011	iiaaiaai	128	Y	2	8	[]	iiaaiaai	128	0010101100000010101111110010101111111111101111111111111111111111000000100000000000101011000000101011111100101011111111111011111100000010000000000010101100000010101111110010101111111111101111110000000000000000000000100000000000101011000000101011111100101011
435	8	0010101100000010111111111011111110111111001010111111111111111111000000100000000010111111001010110010101100000010111111111011111100000010000000001011111100101011001010110000001011111111101111110000000000000000001010110000001000000010000000001011111100101011	iiaaiaai	128	Y	3	8	[]	iiaaiaai	128	0010101100000010111111111011111110111111001010111111111111111111000000100000000010111111001010110010101100000010111111111011111100000010000000001011111100101011001010110000001011111111101111110000000000000000001010110000001000000010000000001011111100101011
436	8	0010101100101011101111111011111110111111101111111111111111111111000000100000001000101011001010110010101100101011101111111011111100000010000000100010101100101011001010110010101110111111101111110000000000000000000000100000001000000010000000100010101100101011	iiaaiaai	128	Y	4	7	[4]	iiaaaai	64	00101011101111111011111111111111000000100010101100101011101111110000001000101011001010111011111100000000000000100000001000101011
437	8	0010111100001011101111110010111110111111001011111111111110111111000010110000001000101111000010110010111100001011101111110010111100001011000000100010111100001011001011110000101110111111001011110000001000000000000010110000001000001011000000100010111100001011	iiaaiaai	128	Y	5	8	[]	iiaaiaai	128	0010111100001011101111110010111110111111001011111111111110111111000010110000001000101111000010110010111100001011101111110010111100001011000000100010111100001011001011110000101110111111001011110000001000000000000010110000001000001011000000100010111100001011
438	8	0011101100100011101111110011101110111111001110111111111110111111001000110000001000111011001000110011101100100011101111110011101100100011000000100011101100100011001110110010001110111111001110110000001000000000001000110000001000100011000000100011101100100011	iiaaiaai	128	Y	6	8	[]	iiaaiaai	128	0011101100100011101111110011101110111111001110111111111110111111001000110000001000111011001000110011101100100011101111110011101100100011000000100011101100100011001110110010001110111111001110110000001000000000001000110000001000100011000000100011101100100011
439	8	0011111100000011111111110011111111111111001111111111111111111111000000110000000000111111000000110011111100000011111111110011111100000011000000000011111100000011001111110000001111111111001111110000000000000000000000110000000000000011000000000011111100000011	iiaaiaai	128	Y	7	7	[7]	iiaaiaa	64	01110001111101111111011111111111000100000111000101110001111101110001000001110001011100011111011100000000000100000001000001110001
440	8	0111111100010111111111110111111111111111011111111111111111111111000101110000000101111111000101110111111100010111111111110111111101111111000101111111111101111111111111110111111111111111111111110001011100000001011111110001011101111111000101111111111101111111	iiaaiaaa	198	Y	0	7	[0]	iaaiaaa	99	01111111000101111111111101111111111111110111111111111111111111110001011100000001011111110001011101111111000101111111111101111111
441	8	0111111100010111111111110111111111111111011111111111111111111111011111110001011111111111011111111111111101111111111111111111111100010111000000010111111100010111011111110001011111111111011111110001011100000001011111110001011101111111000101111111111101111111	iiaaiaaa	198	Y	1	7	[1]	iaaiaaa	99	01111111000101111111111101111111111111110111111111111111111111110001011100000001011111110001011101111111000101111111111101111111
442	8	0111111100010111111111110111111111111111111111111111111111111111000101110000000101111111000101111111111101111111111111111111111100010111000000010111111100010111111111110111111111111111111111110000000100000000000101110000000101111111000101111111111101111111	iiaaiaaa	184	Y	2	8	[]	iiaaiaaa	184	0111111100010111111111110111111111111111111111111111111111111111000101110000000101111111000101111111111101111111111111111111111100010111000000010111111100010111111111110111111111111111111111110000000100000000000101110000000101111111000101111111111101111111
443	8	0111111100010111111111111111111111111111011111111111111111111111000101110000000111111111011111110111111100010111111111111111111100010111000000011111111101111111011111110001011111111111111111110000000100000000011111110001011100010111000000011111111101111111	iiaaiaaa	184	Y	3	8	[]	iiaaiaaa	184	0111111100010111111111111111111111111111011111111111111111111111000101110000000111111111011111110111111100010111111111111111111100010111000000011111111101111111011111110001011111111111111111110000000100000000011111110001011100010111000000011111111101111111
444	8	0111111101111111111111111111111111111111111111111111111111111111000101110001011101111111011111110111111101111111111111111111111100010111000101110111111101111111011111110111111111111111111111110000000100000001000101110001011100010111000101110111111101111111	iiaaiaaa	198	Y	4	7	[4]	iiaaaaa	99	01111111111111111111111111111111000101110111111101111111111111110001011101111111011111111111111100000001000101110001011101111111
445	8	0111111100011111111111110111111111111111011111111111111111111111000111110000011101111111000111110111111100011111111111110111111100011111000001110111111100011111011111110001111111111111011111110000011100000001000111110000011100011111000001110111111100011111	iiaaiaaa	184	Y	5	8	[]	iiaaiaaa	184	0111111100011111111111110111111111111111011111111111111111111111000111110000011101111111000111110111111100011111111111110111111100011111000001110111111100011111011111110001111111111111011111110000011100000001000111110000011100011111000001110111111100011111
446	8	0111111100110111111111110111111111111111011111111111111111111111001101110001001101111111001101110111111100110111111111110111111100110111000100110111111100110111011111110011011111111111011111110001001100000001001101110001001100110111000100110111111100110111	iiaaiaaa	184	Y	6	8	[]	iiaaiaaa	184	0111111100110111111111110111111111111111011111111111111111111111001101110001001101111111001101110111111100110111111111110111111100110111000100110111111100110111011111110011011111111111011111110001001100000001001101110001001100110111000100110111111100110111
447	8	0111111101010111111111110111111111111111011111111111111111111111010101110001010101111111010101110111111101010111111111110111111101010111000101010111111101010111011111110101011111111111011111110001010100000001010101110001010101010111000101010111111101010111	iiaaiaaa	184	Y	7	8	[]	iiaaiaaa	184	0111111101010111111111110111111111111111011111111111111111111111010101110001010101111111010101110111111101010111111111110111111101010111000101010111111101010111011111110101011111111111011111110001010100000001010101110001010101010111000101010111111101010111
448	8	0000000010000000100000001110100010000000111010001110100011111110000000000000000000000000100000000000000010000000100000001110100000000000100000001000000011101000100000001110100011101000111111100000000000000000000000001000000000000000100000001000000011101000	iiaaaiii	58	Y	0	7	[0]	iaaaiii	29	00000000100000001000000011101000100000001110100011101000111111100000000000000000000000001000000000000000100000001000000011101000
449	8	0000000010000000100000001110100010000000111010001110100011111110000000001000000010000000111010001000000011101000111010001111111000000000000000000000000010000000000000001000000010000000111010000000000000000000000000001000000000000000100000001000000011101000	iiaaaiii	58	Y	1	7	[1]	iaaaiii	29	00000000100000001000000011101000100000001110100011101000111111100000000000000000000000001000000000000000100000001000000011101000
450	8	0000000010000000100000001110100011101000111111101111111011111111000000000000000000000000100000001000000011101000111010001111111000000000000000000000000010000000100000001110100011101000111111100000000000000000000000000000000000000000100000001000000011101000	iiaaaiii	72	Y	2	8	[]	iiaaaiii	72	0000000010000000100000001110100011101000111111101111111011111111000000000000000000000000100000001000000011101000111010001111111000000000000000000000000010000000100000001110100011101000111111100000000000000000000000000000000000000000100000001000000011101000
451	8	0000000010000000111010001111111010000000111010001111111011111111000000000000000010000000111010000000000010000000111010001111111000000000000000001000000011101000000000001000000011101000111111100000000000000000000000001000000000000000000000001000000011101000	iiaaaiii	72	Y	3	8	[]	iiaaaiii	72	0000000010000000111010001111111010000000111010001111111011111111000000000000000010000000111010000000000010000000111010001111111000000000000000001000000011101000000000001000000011101000111111100000000000000000000000001000000000000000000000001000000011101000
