	Node_name	k	EF	UF	PMID	BF as int	EUF	ThF	NCF	EThF	ising	bit_based
1095	p70s6k	3	True	True	21968890	127	True	True	True	True	False	True
1096	fkhr	1	True	True	21968890	2	True	True	True	True	True	False
1097	stat1_ta	4	True	True	21968890	64	True	True	True	True	False	False
1098	dum_pkcd_camk24_stat1_ta	2	True	True	21968890	7	True	True	True	True	False	True
1099	stat1_py	5	True	True	21968890	524288	True	True	True	True	False	False
1100	stat3_py	5	True	True	21968890	524288	True	True	True	True	False	False
1101	il6rc_p	4	True	True	21968890	8	True	True	True	True	False	False
1102	jak1	4	True	True	21968890	32768	True	True	True	True	False	False
1103	vav	2	True	True	21968890	2	True	True	True	True	False	True
1104	il6rc	2	True	True	21968890	1	True	True	True	True	False	False
1105	dum_gp80_a_il6rc	2	True	True	21968890	7	True	True	True	True	False	True
1106	pro_hgf	2	True	True	21968890	7	True	True	True	True	False	True
1107	pip3	2	True	True	21968890	2	True	True	True	True	False	True
1108	gp80m_a	1	True	True	21968890	1	True	True	True	True	True	True
1109	gp80s_a	2	True	True	21968890	4	True	True	True	True	False	True
1110	dum_il6rc_p_or_grb2_vav	2	True	True	21968890	7	True	True	True	True	False	True
1111	mek6	1	True	True	21968890	1	True	True	True	True	True	True
1112	tdum_shp2_stat3_py	2	True	True	21968890	7	True	True	True	True	False	True
1113	tdum_shp2_stat1_py	2	True	True	21968890	7	True	True	True	True	False	True
1114	gab1_mem	3	True	True	21968890	55	True	True	True	True	False	False
1115	grb2_sos	2	True	True	21968890	7	True	True	True	True	False	True
1116	ras	2	True	True	21968890	2	True	True	True	True	False	True
1117	ras_gap	2	True	True	21968890	2	True	True	True	True	False	True
1118	mek4	1	True	True	21968890	1	True	True	True	True	True	True
1119	dum_gab1_kin_or_jak1_gab1_mem_p	2	True	True	21968890	7	True	True	True	True	False	True
1120	pi3k	3	True	True	21968890	59	True	True	True	True	False	True
1121	raf1	1	True	True	21968890	1	True	True	True	True	True	True
1122	cmyc	1	True	True	21968890	1	True	True	True	True	True	True
1123	a2m_gfbg	2	True	True	21968890	4	True	True	True	True	False	True
1124	tdum_socs1_vav	1	True	True	21968890	1	True	True	True	True	True	True
1125	tdum_shp2_il6rc_p	2	True	True	21968890	7	True	True	True	True	False	True
1126	junb	1	True	True	21968890	1	True	True	True	True	True	True
1127	SidA	2	True	True	25908096	2	True	True	True	True	False	True
1128	HapX	2	True	True	25908096	2	True	True	True	True	False	True
1129	SreA	2	True	True	25908096	1	True	True	True	True	False	False
1130	Yap1	1	True	True	25908096	1	True	True	True	True	True	True
1131	ROS	6	True	True	25908096	3745868986625228799	True	False	False	False	False	False
1132	hapX	1	True	True	25908096	2	True	True	True	True	True	False
1133	LIP	5	True	True	25908096	340791	True	False	False	False	False	False
1134	FCplusFe	2	True	True	25908096	1	True	True	True	True	False	False
1135	FCminusFe	1	True	True	25908096	1	True	True	True	True	True	True
1136	ICP	3	True	True	25908096	76	True	True	True	True	False	False
1137	VAC	2	True	True	25908096	1	True	True	True	True	False	False
1138	ThP	1	True	True	25908096	1	True	True	True	True	True	True
1139	TAFC	1	True	True	25908096	1	True	True	True	True	True	True
1140	EstB	1	True	True	25908096	2	True	True	True	True	True	False
1141	MirB	2	True	True	25908096	2	True	True	True	True	False	True
1142	RIA	1	True	True	25908096	2	True	True	True	True	True	False
1143	CccA	1	True	True	25908096	2	True	True	True	True	True	False
1144	sreA	1	True	True	25908096	2	True	True	True	True	True	False
1145	Cat1/2	2	True	True	25908096	4	True	True	True	True	False	True
1146	SOD2/3	1	True	True	25908096	1	True	True	True	True	True	True
1147	Farnesyl_pyrophosphate	2	True	True	19025648	4	True	True	True	True	False	True
1148	Geranyl_pyrophosphate	2	True	True	19025648	7	True	True	True	True	False	True
1149	FPP_Synthase	1	True	True	19025648	1	True	True	True	True	True	True
1150	Acetyl_CoA_acetyltransferase	1	True	True	19025648	1	True	True	True	True	True	True
1151	Acetyl_CoA_acetyltransferase_RNA	1	True	True	19025648	1	True	True	True	True	True	True
1152	pSREBP	1	True	True	19025648	1	True	True	True	True	True	True
1153	SREBP_SCAP	2	True	True	19025648	2	True	True	True	True	False	True
1154	HMG_CoA_Reductase_RNA	1	True	True	19025648	1	True	True	True	True	True	True
1155	HMG_CoA_Reductase_gene	1	True	True	19025648	1	True	True	True	True	True	True
1156	FPP_Synthase_RNA	1	True	True	19025648	1	True	True	True	True	True	True
1157	FPP_Synthase_gene	1	True	True	19025648	1	True	True	True	True	True	True
1158	Dimethyl_allyl_pyrophosphate	1	True	True	19025648	1	True	True	True	True	True	True
1159	Isopentenyl_pyrophosphate	1	True	True	19025648	1	True	True	True	True	True	True
1160	HMG_CoA_Reductase	2	True	True	19025648	2	True	True	True	True	False	True
1161	Statins	1	True	True	19025648	1	True	True	True	True	True	True
1162	Insig_SREBP_SCAP	1	True	True	19025648	2	True	True	True	True	True	False
1163	Cholesterol	2	True	True	19025648	7	True	True	True	True	False	True
1164	HMG_CoA_Synthase	1	True	True	19025648	1	True	True	True	True	True	True
1165	HMG_CoA_Synthase_RNA	1	True	True	19025648	1	True	True	True	True	True	True
1166	mSREBP	1	True	True	19025648	1	True	True	True	True	True	True
1167	Mevalonyl_pyrophosphate	1	True	True	19025648	1	True	True	True	True	True	True
1168	HMG_CoA	3	True	True	19025648	1	True	True	True	True	False	False
1169	Acetoacetyl_CoA	2	True	True	19025648	1	True	True	True	True	False	False
1170	Acetyl_CoA	1	True	True	19025648	1	True	True	True	True	True	True
1171	HMG_CoA_Synthase_gene	1	True	True	19025648	1	True	True	True	True	True	True
1172	Lanosterol	1	True	True	19025648	1	True	True	True	True	True	True
1173	Squaline	1	True	True	19025648	1	True	True	True	True	True	True
1174	Septdehydrocholesterol	1	True	True	19025648	1	True	True	True	True	True	True
1175	Cyp51_gene	1	True	True	19025648	1	True	True	True	True	True	True
1176	Cyp51_RNA	1	True	True	19025648	1	True	True	True	True	True	True
1177	Acetyl_CoA_acetyltransferase_gene	1	True	True	19025648	1	True	True	True	True	True	True
1178	Desmosterol	1	True	True	19025648	1	True	True	True	True	True	True
1179	Cyp51	1	True	True	19025648	1	True	True	True	True	True	True
1180	Mevalonic_Acid	2	True	True	19025648	1	True	True	True	True	False	False
1181	ATM	1	True	True	24250280	1	True	True	True	True	True	True
1182	FRS2	3	True	True	24250280	8	True	True	True	True	False	True
1183	FGFR3	3	True	True	24250280	8	True	True	True	True	False	True
1184	GRB2	3	True	True	24250280	127	True	True	True	True	False	True
1185	SPRY	1	True	True	24250280	1	True	True	True	True	True	True
1186	BCL2	2	True	True	24250280	1	True	True	True	True	False	False
1187	CREB	1	True	True	24250280	1	True	True	True	True	True	True
1188	AKT	2	True	True	24250280	2	True	True	True	True	False	True
1189	RAS	2	True	True	24250280	7	True	True	True	True	False	True
1190	SOS	2	True	True	24250280	2	True	True	True	True	False	True
1191	PLCG	2	True	True	24250280	7	True	True	True	True	False	True
1192	RSK	1	True	True	24250280	1	True	True	True	True	True	True
1193	MDM2	3	True	True	24250280	76	True	True	True	True	False	False
1194	p14	1	True	True	24250280	1	True	True	True	True	True	True
1195	p53	3	True	True	24250280	77	True	True	False	True	True	True
1196	p38	5	True	True	24250280	2147424127	True	True	False	True	False	True
1197	JUN	1	True	True	24250280	1	True	True	True	True	True	True
1198	JNK	5	True	True	24250280	2147424127	True	True	False	True	False	True
1199	MYC	3	True	True	24250280	21	True	True	True	True	False	False
1200	MTK1	1	True	True	24250280	1	True	True	True	True	True	True
1201	GADD45	2	True	True	24250280	7	True	True	True	True	False	True
1202	GAB1	2	True	True	24250280	7	True	True	True	True	False	True
1203	PI3K	3	True	True	24250280	31	True	True	True	True	False	False
1204	MSK	2	True	True	24250280	7	True	True	True	True	False	True
1205	MAX	1	True	True	24250280	1	True	True	True	True	True	True
1206	Apoptosis	4	True	True	24250280	4096	True	True	True	True	False	False
1207	FOXO3	2	True	True	24250280	4	True	True	True	True	False	True
1208	ERK	1	True	True	24250280	1	True	True	True	True	True	True
1209	TAK1	1	True	True	24250280	1	True	True	True	True	True	True
1210	TGFBR	1	True	True	24250280	1	True	True	True	True	True	True
1211	EGFR	4	True	True	24250280	16576	True	True	True	True	False	False
1212	PKC	1	True	True	24250280	1	True	True	True	True	True	True
1213	PTEN	1	True	True	24250280	1	True	True	True	True	True	True
1214	PDK1	1	True	True	24250280	1	True	True	True	True	True	True
1215	ATF2	2	True	True	24250280	7	True	True	True	True	False	True
1216	RAF	4	True	True	24250280	28672	True	True	True	True	False	False
1217	MAP3K1_3	1	True	True	24250280	1	True	True	True	True	True	True
1218	TAOK	1	True	True	24250280	1	True	True	True	True	True	True
1219	DUSP1	1	True	True	24250280	1	True	True	True	True	True	True
1220	SMAD	1	True	True	24250280	1	True	True	True	True	True	True
1221	Growth_Arrest	1	True	True	24250280	1	True	True	True	True	True	True
1222	p21	2	True	True	24250280	4	True	True	True	True	False	True
1223	FOS	4	True	True	24250280	273	True	True	True	True	False	False
1224	ELK1	3	True	True	24250280	127	True	True	True	True	False	True
1225	Proliferation	3	True	True	24250280	4	True	True	True	True	False	False
1226	p70	2	True	True	24250280	1	True	True	True	True	False	False
1227	MEK1_2	4	True	True	24250280	19456	True	True	True	True	False	False
1228	AP1	3	True	True	24250280	21	True	True	True	True	False	False
1229	PPP2CA	1	True	True	24250280	1	True	True	True	True	True	True
1230	mTOR	2	True	True	24970389	7	True	True	True	True	False	True
1231	AKT	5	True	True	24970389	2147483647	True	True	True	True	False	True
1232	ERBB2	6	True	True	24970389	576610288166537216	True	True	True	True	False	False
1233	ERBB1	5	True	True	24970389	1086374080	True	True	True	True	False	False
1234	PDK1	4	True	True	24970389	32767	True	True	True	True	False	True
1235	ERK1_2	2	True	True	24970389	7	True	True	True	True	False	True
1236	MEK1_2	5	True	True	24970389	2147483647	True	True	True	True	False	True
1237	PKCa	3	True	True	24970389	127	True	True	True	True	False	True
1238	PLCg	4	True	True	24970389	32767	True	True	True	True	False	True
1239	ERBB3	5	True	True	24970389	547397792	True	True	True	True	False	False
1240	p70S6K	5	True	True	24970389	2147483647	True	True	True	True	False	True
1241	DHH	1	True	True	26573569	1	True	True	True	True	True	True
1242	SOX9	7	True	True	26573569	46076442335841948177410604271639986176	True	True	True	True	False	False
1243	DKK1	2	True	True	26573569	7	True	True	True	True	False	True
1244	SRY	8	True	True	26573569	7235349132933696806802753521082910275923194470317757464747470126111711559680	True	True	True	True	False	False
1245	GATA4	4	True	True	26573569	32767	True	True	True	True	False	True
1246	UGR	3	True	True	26573569	32	True	True	True	True	False	True
1247	NR5A1	6	True	True	26573569	6867144787763199948	True	False	False	False	False	False
1248	WNT4	6	True	True	26573569	9151314447095037952	True	True	True	True	False	False
1249	WT1mKTS	2	True	True	26573569	7	True	True	True	True	False	True
1250	NR0B1	5	True	True	26573569	1431336816	True	False	False	False	False	False
1251	CTNNB1	5	True	True	26573569	1154236608	True	False	False	False	False	False
1252	PGD2	1	True	True	26573569	1	True	True	True	True	True	True
1253	FOXL2	4	True	True	26573569	64	True	True	True	True	False	False
1254	FGF9	2	True	True	26573569	2	True	True	True	True	False	True
1255	CBX2	4	True	True	26573569	13106	True	True	True	True	False	False
1256	WT1pKTS	4	True	True	26573569	16170	True	False	False	False	False	False
1257	RSPO1	3	True	True	26573569	76	True	True	True	True	False	False
1258	AMH	5	True	True	26573569	1114128	True	True	True	True	False	False
1259	DMRT1	3	True	True	26573569	112	True	True	True	True	False	False
1260	SO_3	2	True	True	27542373	1	True	True	True	True	False	False
1261	HATPase_3	8	True	False	27542373	2298702998362069446380729737451343581987627467146702035622237938805786017792	False	False	False	False	False	False
1262	Kv	1	True	True	27542373	1	True	True	True	True	True	True
1263	Cac_high	4	True	True	27542373	112	True	True	True	True	False	False
1264	CaIc	2	True	True	27542373	7	True	True	True	True	False	True
1265	CaATPase	1	True	True	27542373	1	True	True	True	True	True	True
1266	CaR	2	True	True	27542373	7	True	True	True	True	False	True
1267	PMV_pos	8	True	True	27542373	34382871595835434013649416305517645103450196811170086757693496646300988621892	True	False	False	False	False	False
1268	HATPase_1	7	True	True	27542373	109065250908829941993168864278478848	True	False	False	False	False	False
1269	HATPase_2	8	True	False	27542373	113080045843856965306472083306590066147126153291197210422036438178619981824	False	False	False	False	False	False
1270	KEV	2	True	True	27542373	1	True	True	True	True	False	False
1271	PMV_neg	8	True	True	27542373	22028522613943471670925341376976724709288013379414276386818799304382884085760	True	False	False	False	False	False
1272	AnionCh	7	True	True	27542373	228622104081685924639734175310522548995	True	False	False	False	False	False
1273	Kc	9	True	True	27542373	9827414390837963117801099761208972444664817522074501316861318844889646830954685730536922996137834648881565274429647862663383430825270642448353987660	True	False	False	False	False	False
1274	Kin	6	True	True	27542373	6147432253209204048	True	False	False	False	False	False
1275	Kout	7	True	True	27542373	68051281008099786424962438767305765683	True	True	True	True	False	False
1276	AnionCh_high	5	True	True	27542373	521273105	True	False	False	False	False	False
1277	PLD_high	2	True	True	27542373	1	True	True	True	True	False	False
1278	NO	2	True	True	27542373	1	True	True	True	True	False	False
1279	phph_high	2	True	True	27542373	1	True	True	True	True	False	False
1280	PLA2	3	True	True	27542373	127	True	True	True	True	False	True
1281	PK_1	5	True	False	27542373	503710208	False	False	False	False	False	False
1282	PK_2	5	True	False	27542373	3810135040	False	False	False	False	False	False
1283	FFA	1	True	True	27542373	1	True	True	True	True	True	True
1284	phph	2	True	True	27542373	7	True	True	True	True	False	True
1285	PK_3	5	True	False	27542373	33817600	False	False	False	False	False	False
1286	PLC	3	True	True	27542373	55	True	True	True	True	False	False
1287	Cac	4	True	True	27542373	28927	True	True	True	True	False	False
1288	ABI1	1	True	True	27542373	2	True	True	True	True	True	False
1289	ROS	3	True	True	27542373	16	True	True	True	True	False	False
1290	MCPS_high	4	True	True	27542373	21	True	True	True	True	False	False
1291	Ci	4	True	True	27542373	2819	True	True	True	True	False	False
1292	Ci_sup	4	True	True	27542373	1807	True	True	True	True	False	False
1293	PP1cc_3	4	True	False	27542373	53794	False	False	False	False	False	False
1294	phot1_complex	1	True	True	27542373	1	True	True	True	True	True	True
1295	PLD	2	True	True	27542373	7	True	True	True	True	False	True
1296	carbfix	3	True	True	27542373	21	True	True	True	True	False	False
1297	SO_1	2	True	True	27542373	1	True	True	True	True	False	False
1298	carbfix_high	3	True	True	27542373	21	True	True	True	True	False	False
1299	PP1cc_1	2	True	True	27542373	7	True	True	True	True	False	True
1300	PP1cc_2	4	True	True	27542373	43144	True	True	True	True	False	False
1301	MCPS	4	True	True	27542373	5439	True	False	False	False	False	False
1302	SO_2	3	True	False	27542373	71	False	False	False	False	False	False
1303	sucrose	2	True	True	27542373	4	True	True	True	True	False	True
1304	Cas9	4	True	True	19422837	10752	True	True	True	True	False	False
1305	Cas3	4	True	True	19422837	10922	True	True	True	True	False	False
1306	IAP	4	True	True	19422837	17472	True	True	True	True	False	False
1307	AKT	1	True	True	19422837	1	True	True	True	True	True	True
1308	Cas12	1	True	True	19422837	1	True	True	True	True	True	True
1309	Cas6	2	True	True	19422837	2	True	True	True	True	False	True
1310	APC	4	True	True	19422837	4	True	True	True	True	False	False
1311	Cas8	3	True	True	19422837	76	True	True	True	True	False	False
1312	PI3K	1	True	True	19422837	1	True	True	True	True	True	True
1313	GFR	1	True	True	19422837	1	True	True	True	True	True	True
1314	PIP3	3	True	True	19422837	2	True	True	True	True	False	False
1315	JNK	1	True	True	19422837	1	True	True	True	True	True	True
