	nodename	pmid	model	k	BF as int	UF	EF	EUF	ThF	NCF	EThF	ising	bit_based
1560	v_IFNgII	22253585	46	2	7	True	True	True	True	True	True	False	True
1561	v_IFNg_Bacterium	22253585	46	5	1440088063	True	True	True	True	True	True	False	False
1562	v_IL10I	22253585	46	2	7	True	True	True	True	True	True	False	True
1563	v_IL10I_Bacterium	22253585	46	4	30591	True	True	True	True	True	True	False	False
1564	v_IL12II	22253585	46	4	4864	True	True	True	True	True	True	False	False
1565	v_IL13	22253585	46	5	1073709055	True	True	True	True	True	True	False	False
1566	v_IL4I	22253585	46	1	1	True	True	True	True	True	True	True	True
1567	v_IL4II	22253585	46	8	14925668313860052006089454111954938092396469880358819435576697471735898808575	True	True	True	True	True	True	False	False
1568	v_IL5	22253585	46	2	7	True	True	True	True	True	True	False	True
1569	v_IgA_Bacterium	22253585	46	3	21	True	True	True	True	True	True	False	False
1570	v_IgA_TRetortaeformis	22253585	46	2	1	True	True	True	True	True	True	False	False
1571	v_IgE	22253585	46	3	19	True	True	True	True	True	True	False	False
1572	v_IgG	22253585	46	1	1	True	True	True	True	True	True	True	True
1573	v_IgG_Bacterium	22253585	46	2	7	True	True	True	True	True	True	False	True
1574	v_MPI_Bacterium	22253585	46	3	21	True	True	True	True	True	True	False	False
1575	v_NE_Bacterium	22253585	46	1	1	True	True	True	True	True	True	True	True
1576	v_NE_TRetortaeformis	22253585	46	5	134744319	True	True	True	False	False	False	False	False
1577	v_Oag	22253585	46	1	1	True	True	True	True	True	True	True	True
1578	v_PH	22253585	46	2	1	True	True	True	True	True	True	False	False
1579	v_PIC	22253585	46	6	614891469123651720	True	True	True	True	True	True	False	False
1580	v_T0	22253585	46	2	7	True	True	True	True	True	True	False	True
1581	v_TEL	22253585	46	2	7	True	True	True	True	True	True	False	True
1582	v_TNE	22253585	46	2	7	True	True	True	True	True	True	False	True
1583	v_TTSSI	22253585	46	3	32	True	True	True	True	True	True	False	True
1584	v_TTSSII	22253585	46	1	1	True	True	True	True	True	True	True	True
1585	v_Th1II_Bacterium	22253585	46	3	1	True	True	True	True	True	True	False	False
1586	v_Th1II_TRetortaeformis	22253585	46	3	1	True	True	True	True	True	True	False	False
1587	v_Th1I_Bacterium	22253585	46	1	1	True	True	True	True	True	True	True	True
1588	v_Th1I_TRetortaeformis	22253585	46	1	1	True	True	True	True	True	True	True	True
1589	v_Th2II_Bacterium	22253585	46	3	16	True	True	True	True	True	True	False	False
1590	v_Th2II_TRetortaeformis	22253585	46	3	4	True	True	True	True	True	True	False	False
1591	v_Th2I_Bacterium	22253585	46	1	1	True	True	True	True	True	True	True	True
1592	v_Th2I_TRetortaeformis	22253585	46	1	1	True	True	True	True	True	True	True	True
1593	v_TrII	22253585	46	3	1	True	True	True	True	True	True	False	False
1594	v_TrI_Bacterium	22253585	46	1	1	True	True	True	True	True	True	True	True
1595	v_Aop	23868318	47	1	2	True	True	True	True	True	True	True	False
1596	v_Btl	23868318	47	1	1	True	True	True	True	True	True	True	True
1597	v_Drk	23868318	47	2	1	True	True	True	True	True	True	False	False
1598	v_Dsor1	23868318	47	1	1	True	True	True	True	True	True	True	True
1599	v_Gap	23868318	47	1	1	True	True	True	True	True	True	True	True
1600	v_Htl	23868318	47	2	7	True	True	True	True	True	True	False	True
1601	v_PLCg	23868318	47	1	1	True	True	True	True	True	True	True	True
1602	v_Pnt	23868318	47	1	1	True	True	True	True	True	True	True	True
1603	v_Raf	23868318	47	4	1	True	True	True	True	True	True	False	False
1604	v_Ras	23868318	47	1	1	True	True	True	True	True	True	True	True
1605	v_Rl	23868318	47	2	1	True	True	True	True	True	True	False	False
1606	v_Sos	23868318	47	1	1	True	True	True	True	True	True	True	True
1607	v_Stumps	23868318	47	2	7	True	True	True	True	True	True	False	True
1608	v_Targets	23868318	47	2	4	True	True	True	True	True	True	False	True
1609	v_4ORFs	19144179	48	1	2	True	True	True	True	True	True	True	False
1610	v_ACS1	19144179	48	1	1	True	True	True	True	True	True	True	True
1611	v_CAT8	19144179	48	1	2	True	True	True	True	True	True	True	False
1612	v_Cat8p	19144179	48	2	1	True	True	True	True	True	True	False	False
1613	v_FBP1	19144179	48	2	7	True	True	True	True	True	True	False	True
1614	v_GAL1	19144179	48	2	4	True	True	True	True	True	True	False	True
1615	v_GAL10	19144179	48	1	1	True	True	True	True	True	True	True	True
1616	v_GAL3	19144179	48	1	2	True	True	True	True	True	True	True	False
1617	v_GAL4	19144179	48	1	2	True	True	True	True	True	True	True	False
1618	v_GAL5	19144179	48	1	1	True	True	True	True	True	True	True	True
1619	v_GAL7	19144179	48	1	1	True	True	True	True	True	True	True	True
1620	v_Gal11p	19144179	48	1	1	True	True	True	True	True	True	True	True
1621	v_Gal1p	19144179	48	1	1	True	True	True	True	True	True	True	True
1622	v_Gal2p	19144179	48	1	1	True	True	True	True	True	True	True	True
1623	v_Gal3p	19144179	48	2	1	True	True	True	True	True	True	False	False
1624	v_Gal4p	19144179	48	2	2	True	True	True	True	True	True	False	True
1625	v_Gal80p	19144179	48	3	8	True	True	True	True	True	True	False	True
1626	v_Glc7Reg1	19144179	48	3	1	True	True	True	True	True	True	False	False
1627	v_HXT1	19144179	48	3	236	True	True	True	True	True	True	False	False
1628	v_HXT2	19144179	48	2	8	True	True	True	True	True	True	False	False
1629	v_HXT3	19144179	48	2	14	True	True	True	True	True	True	False	False
1630	v_HXT4	19144179	48	3	168	True	True	True	True	True	True	False	False
1631	v_HXT5	19144179	48	1	2	True	True	True	True	True	True	True	False
1632	v_HXT8	19144179	48	1	2	True	True	True	True	True	True	True	False
1633	v_ICL1	19144179	48	2	7	True	True	True	True	True	True	False	True
1634	v_IDP2	19144179	48	1	1	True	True	True	True	True	True	True	True
1635	v_JEN1	19144179	48	1	1	True	True	True	True	True	True	True	True
1636	v_MALR	19144179	48	1	2	True	True	True	True	True	True	True	False
1637	v_MALS	19144179	48	2	2	True	True	True	True	True	True	False	True
1638	v_MDH2	19144179	48	2	7	True	True	True	True	True	True	False	True
1639	v_MEL1	19144179	48	2	13	True	True	True	True	True	True	False	False
1640	v_MIG2	19144179	48	1	2	True	True	True	True	True	True	True	False
1641	v_MIG3	19144179	48	1	2	True	True	True	True	True	True	True	False
1642	v_MLS1	19144179	48	2	7	True	True	True	True	True	True	False	True
1643	v_MTH1	19144179	48	2	14	True	True	True	True	True	True	False	False
1644	v_MalRp	19144179	48	2	1	True	True	True	True	True	True	False	False
1645	v_MalTp	19144179	48	1	1	True	True	True	True	True	True	True	True
1646	v_Mig1p	19144179	48	2	4	True	True	True	True	True	True	False	True
1647	v_Mig2p	19144179	48	1	1	True	True	True	True	True	True	True	True
1648	v_Mig3p	19144179	48	2	2	True	True	True	True	True	True	False	True
1649	v_Mth1p	19144179	48	5	65274	True	True	True	True	True	True	False	False
1650	v_PCK1	19144179	48	1	1	True	True	True	True	True	True	True	True
1651	v_Rgt1p	19144179	48	3	19	True	True	True	True	True	True	False	False
1652	v_Rgt2p	19144179	48	2	1	True	True	True	True	True	True	False	False
1653	v_SCF_grr1	19144179	48	1	1	True	True	True	True	True	True	True	True
1654	v_SFC1	19144179	48	1	1	True	True	True	True	True	True	True	True
1655	v_SIP4	19144179	48	1	1	True	True	True	True	True	True	True	True
1656	v_SUC2	19144179	48	2	8	True	True	True	True	True	True	False	False
1657	v_Sip4p	19144179	48	2	1	True	True	True	True	True	True	False	False
1658	v_Snf1p	19144179	48	3	16	True	True	True	True	True	True	False	False
1659	v_Snf3p	19144179	48	2	1	True	True	True	True	True	True	False	False
1660	v_Std1p	19144179	48	5	1431590212	True	True	True	True	True	True	False	False
1661	v_Yck1p	19144179	48	1	1	True	True	True	True	True	True	True	True
1662	v_galactose_int	19144179	48	2	1	True	True	True	True	True	True	False	False
1663	v_maltose_int	19144179	48	2	1	True	True	True	True	True	True	False	False
1664	v_ARE	23134720	49	4	2048	True	True	True	True	True	True	False	True
1665	v_ATM	23134720	49	1	1	True	True	True	True	True	True	True	True
1666	v_Akt	23134720	49	1	1	True	True	True	True	True	True	True	True
1667	v_Bach1	23134720	49	1	2	True	True	True	True	True	True	True	False
1668	v_Bad	23134720	49	1	2	True	True	True	True	True	True	True	False
1669	v_Bcl2	23134720	49	2	8	True	True	True	True	True	True	False	False
1670	v_GSK3b	23134720	49	1	2	True	True	True	True	True	True	True	False
1671	v_Keap1	23134720	49	3	76	True	True	True	True	True	True	False	False
1672	v_Mdm2	23134720	49	3	42	True	True	True	True	True	True	False	False
1673	v_Nrf2	23134720	49	3	191	True	True	True	True	True	True	False	False
1674	v_PI3K	23134720	49	1	1	True	True	True	True	True	True	True	True
1675	v_PIP2	23134720	49	1	1	True	True	True	True	True	True	True	True
1676	v_PIP3	23134720	49	2	2	True	True	True	True	True	True	False	True
1677	v_PKC	23134720	49	2	4	True	True	True	True	True	True	False	True
1678	v_PTEN	23134720	49	1	2	True	True	True	True	True	True	True	False
1679	v_ROS	23134720	49	2	4	True	True	True	True	True	True	False	True
1680	v_Ras	23134720	49	1	1	True	True	True	True	True	True	True	True
1681	v_p53	23134720	49	2	4	True	True	True	True	True	True	False	True
1682	v_AKT	25538703	50	1	1	True	True	True	True	True	True	True	True
1683	v_AP1	25538703	50	3	127	True	True	True	True	True	True	False	True
1684	v_ATF2	25538703	50	1	1	True	True	True	True	True	True	True	True
1685	v_Arp2_3	25538703	50	2	7	True	True	True	True	True	True	False	True
1686	v_BCL10_Malt1	25538703	50	1	1	True	True	True	True	True	True	True	True
1687	v_BRAF	25538703	50	1	1	True	True	True	True	True	True	True	True
1688	v_Bcl10_Carma1_MALTI	25538703	50	2	1	True	True	True	True	True	True	False	False
1689	v_Bintegrin	25538703	50	2	7	True	True	True	True	True	True	False	True
1690	v_C3G	25538703	50	1	1	True	True	True	True	True	True	True	True
1691	v_CARMA1	25538703	50	2	7	True	True	True	True	True	True	False	True
1692	v_CAV1_scaffold	25538703	50	3	127	True	True	True	True	True	True	False	True
1693	v_CD26	25538703	50	1	1	True	True	True	True	True	True	True	True
1694	v_CD28	25538703	50	2	7	True	True	True	True	True	True	False	True
1695	v_CD3	25538703	50	1	1	True	True	True	True	True	True	True	True
1696	v_CD4	25538703	50	3	1	True	True	True	True	True	True	False	False
1697	v_Ca2_	25538703	50	1	1	True	True	True	True	True	True	True	True
1698	v_Calcineurin	25538703	50	1	1	True	True	True	True	True	True	True	True
1699	v_Cas	25538703	50	2	1	True	True	True	True	True	True	False	False
1700	v_Cdc42	25538703	50	2	7	True	True	True	True	True	True	False	True
1701	v_Cofilin	25538703	50	1	2	True	True	True	True	True	True	True	False
1702	v_Crk	25538703	50	2	7	True	True	True	True	True	True	False	True
1703	v_DAG	25538703	50	2	7	True	True	True	True	True	True	False	True
1704	v_Dec2	25538703	50	1	1	True	True	True	True	True	True	True	True
1705	v_EPAC	25538703	50	1	1	True	True	True	True	True	True	True	True
1706	v_ERK	25538703	50	1	1	True	True	True	True	True	True	True	True
1707	v_ERM	25538703	50	1	1	True	True	True	True	True	True	True	True
1708	v_FAK_576_577	25538703	50	2	1	True	True	True	True	True	True	False	False
1709	v_FAK_Tyr397	25538703	50	1	1	True	True	True	True	True	True	True	True
1710	v_FOXP3	25538703	50	7	33495741279436851	True	True	True	True	True	True	False	False
1711	v_FYN	25538703	50	3	31	True	True	True	True	True	True	False	False
1712	v_F_Actin	25538703	50	2	1	True	True	True	True	True	True	False	False
1713	v_GAB2	25538703	50	2	1	True	True	True	True	True	True	False	False
1714	v_GADD45B	25538703	50	2	1	True	True	True	True	True	True	False	False
1715	v_GADD45G	25538703	50	2	7	True	True	True	True	True	True	False	True
1716	v_GATA3	25538703	50	3	117	True	True	True	True	True	True	False	True
1717	v_GFI1	25538703	50	2	7	True	True	True	True	True	True	False	True
1718	v_GSK_3b	25538703	50	1	2	True	True	True	True	True	True	True	False
1719	v_G_Actin	25538703	50	1	1	True	True	True	True	True	True	True	True
1720	v_Gads	25538703	50	1	1	True	True	True	True	True	True	True	True
1721	v_Galpha12_13R	25538703	50	1	1	True	True	True	True	True	True	True	True
1722	v_GalphaS_R	25538703	50	1	1	True	True	True	True	True	True	True	True
1723	v_Galpha_Q	25538703	50	1	1	True	True	True	True	True	True	True	True
1724	v_Galpha_iR	25538703	50	1	1	True	True	True	True	True	True	True	True
1725	v_Grb2	25538703	50	2	7	True	True	True	True	True	True	False	True
1726	v_HLX	25538703	50	1	1	True	True	True	True	True	True	True	True
1727	v_ICOS	25538703	50	1	1	True	True	True	True	True	True	True	True
1728	v_IFNBR	25538703	50	1	1	True	True	True	True	True	True	True	True
1729	v_IFNGR	25538703	50	4	7	True	True	True	True	True	True	False	False
1730	v_IKB	25538703	50	1	2	True	True	True	True	True	True	True	False
1731	v_IKKcomplex	25538703	50	3	127	True	True	True	True	True	True	False	True
1732	v_IL10	25538703	50	4	21	True	True	True	True	True	True	False	False
1733	v_IL10R	25538703	50	4	273	True	True	True	True	True	True	False	False
1734	v_IL12RB1	25538703	50	2	7	True	True	True	True	True	True	False	True
1735	v_IL12RB2	25538703	50	1	1	True	True	True	True	True	True	True	True
1736	v_IL15R	25538703	50	4	1	True	True	True	True	True	True	False	False
1737	v_IL17	25538703	50	9	216737939714081282	True	True	True	True	True	True	False	False
1738	v_IL18R1	25538703	50	1	1	True	True	True	True	True	True	True	True
1739	v_IL2	25538703	50	6	225127868452032	False	True	False	False	False	False	False	False
1740	v_IL21	25538703	50	3	1	True	True	True	True	True	True	False	False
1741	v_IL21R	25538703	50	4	261	True	True	True	True	True	True	False	False
1742	v_IL22	25538703	50	4	32767	True	True	True	True	True	True	False	True
1743	v_IL22R	25538703	50	1	1	True	True	True	True	True	True	True	True
1744	v_IL23	25538703	50	3	1	True	True	True	True	True	True	False	False
1745	v_IL23R	25538703	50	6	7	True	True	True	True	True	True	False	False
1746	v_IL27R	25538703	50	3	1	True	True	True	True	True	True	False	False
1747	v_IL2R	25538703	50	5	1245184	True	True	True	True	True	True	False	False
1748	v_IL2RA	25538703	50	5	32767	True	True	True	True	True	True	False	False
1749	v_IL2R_HIGH	25538703	50	5	19	True	True	True	True	True	True	False	False
1750	v_IL4	25538703	50	8	450552876409790643671482431940419874915447411150352389261039779240289960191	True	True	True	True	True	True	False	False
1751	v_IL4R	25538703	50	4	273	True	True	True	True	True	True	False	False
1752	v_IL4RA	25538703	50	1	2	True	True	True	True	True	True	True	False
1753	v_IL4RA_HIGH	25538703	50	1	1	True	True	True	True	True	True	True	True
1754	v_IL4R_HIGH	25538703	50	4	21	True	True	True	True	True	True	False	False
1755	v_IL6R	25538703	50	3	1	True	True	True	True	True	True	False	False
1756	v_IL9R	25538703	50	2	7	True	True	True	True	True	True	False	True
1757	v_IP3	25538703	50	1	1	True	True	True	True	True	True	True	True
1758	v_IRAK1	25538703	50	1	1	True	True	True	True	True	True	True	True
1759	v_IRF1	25538703	50	1	1	True	True	True	True	True	True	True	True
1760	v_IRF4	25538703	50	1	1	True	True	True	True	True	True	True	True
1761	v_IRSp53	25538703	50	1	1	True	True	True	True	True	True	True	True
1762	v_ITAMS	25538703	50	1	1	True	True	True	True	True	True	True	True
1763	v_ITK	25538703	50	1	1	True	True	True	True	True	True	True	True
1764	v_JAK1	25538703	50	5	2147418112	True	True	True	True	True	True	False	False
1765	v_JAK2	25538703	50	2	1	True	True	True	True	True	True	False	False
1766	v_JAK3	25538703	50	1	1	True	True	True	True	True	True	True	True
1767	v_JNK	25538703	50	4	24447	True	True	True	True	True	True	False	False
1768	v_LAT	25538703	50	1	1	True	True	True	True	True	True	True	True
1769	v_LIMK	25538703	50	2	7	True	True	True	True	True	True	False	True
1770	v_Lck	25538703	50	4	14335	True	True	True	True	True	True	False	False
1771	v_MEK1_2	25538703	50	3	127	True	True	True	True	True	True	False	True
1772	v_MEK3	25538703	50	1	1	True	True	True	True	True	True	True	True
1773	v_MEK4	25538703	50	1	1	True	True	True	True	True	True	True	True
1774	v_MEK6	25538703	50	1	1	True	True	True	True	True	True	True	True
1775	v_MEKK4	25538703	50	2	1	True	True	True	True	True	True	False	False
1776	v_MKK7	25538703	50	1	1	True	True	True	True	True	True	True	True
1777	v_MLC	25538703	50	1	1	True	True	True	True	True	True	True	True
1778	v_NFAT	25538703	50	5	56034051	True	True	True	False	False	False	False	False
1779	v_NFKB	25538703	50	2	8	True	True	True	True	True	True	False	False
1780	v_NIK	25538703	50	1	1	True	True	True	True	True	True	True	True
1781	v_NOS2A	25538703	50	1	1	True	True	True	True	True	True	True	True
1782	v_N_WASP	25538703	50	3	55	True	True	True	True	True	True	False	False
1783	v_Nck	25538703	50	1	1	True	True	True	True	True	True	True	True
1784	v_P38	25538703	50	2	7	True	True	True	True	True	True	False	True
1785	v_PAK	25538703	50	3	127	True	True	True	True	True	True	False	True
1786	v_PDK1	25538703	50	1	1	True	True	True	True	True	True	True	True
1787	v_PI3K	25538703	50	7	170138587272425883060740869670947520511	True	True	True	True	True	True	False	False
1788	v_PIP3_345	25538703	50	1	1	True	True	True	True	True	True	True	True
1789	v_PKA	25538703	50	1	1	True	True	True	True	True	True	True	True
1790	v_PKC	25538703	50	1	1	True	True	True	True	True	True	True	True
1791	v_PLCb	25538703	50	1	1	True	True	True	True	True	True	True	True
1792	v_PLCg	25538703	50	3	127	True	True	True	True	True	True	False	True
1793	v_Paxillin	25538703	50	1	1	True	True	True	True	True	True	True	True
1794	v_Profilin	25538703	50	1	1	True	True	True	True	True	True	True	True
1795	v_RAF1	25538703	50	1	1	True	True	True	True	True	True	True	True
1796	v_RASgrp	25538703	50	1	1	True	True	True	True	True	True	True	True
1797	v_RIAM	25538703	50	1	1	True	True	True	True	True	True	True	True
1798	v_ROCK	25538703	50	1	1	True	True	True	True	True	True	True	True
1799	v_RORGT	25538703	50	3	23	True	True	True	True	False	True	True	False
1800	v_RUNX3	25538703	50	2	4	True	True	True	True	True	True	False	True
1801	v_Rap1	25538703	50	4	24447	True	True	True	True	True	True	False	False
1802	v_Ras	25538703	50	2	7	True	True	True	True	True	True	False	True
1803	v_RhoA	25538703	50	2	7	True	True	True	True	True	True	False	True
1804	v_RhoGEF	25538703	50	2	7	True	True	True	True	True	True	False	True
1805	v_SHP2	25538703	50	2	7	True	True	True	True	True	True	False	True
