network_number	fro	to	sign
2967	11	9	i
2967	5	9	i
2967	6	9	i
2967	8	9	i
2967	2	9	i
2967	3	10	i
2967	7	11	a
2967	3	12	i
2967	9	12	i
2967	2	12	i
2967	4	12	i
2967	5	12	i
2967	8	12	i
2968	11	1	i
2968	1	1	i
2968	5	1	i
2968	11	2	a
2968	3	2	i
2968	9	2	a
2968	4	2	i
2968	7	2	i
2968	6	2	i
2968	10	2	a
2968	2	3	a
2968	3	3	a
2968	7	4	a
2968	3	4	i
2968	11	5	i
2968	6	6	i
2968	3	6	i
2968	10	6	i
2968	12	6	a
2968	2	6	i
2968	11	7	a
2968	3	7	i
2968	7	7	i
2968	2	7	i
2968	6	8	i
2968	2	8	i
2968	1	8	a
2968	3	8	a
2968	10	8	a
2968	9	8	a
2968	12	8	i
2968	4	9	a
2968	3	9	a
2968	8	10	a
2968	8	11	i
2968	6	11	a
2968	4	11	a
2968	12	11	a
2968	10	12	i
2968	7	12	a
2969	4	1	a
2969	9	1	a
2969	2	1	i
2969	5	1	i
2969	10	1	a
2969	12	2	i
2969	8	2	a
2969	11	2	i
2969	6	2	a
2969	2	2	i
2969	5	2	a
2969	2	3	a
2969	3	3	i
2969	8	3	i
2969	6	3	i
2969	11	3	a
2969	7	3	a
2969	5	3	i
2969	6	4	i
2969	3	4	a
2969	5	4	i
2969	1	4	i
2969	11	5	i
2969	7	6	a
2969	5	6	a
2969	4	7	a
2969	9	7	i
2969	1	7	a
2969	5	7	i
2969	3	7	i
2969	4	8	i
2969	12	8	a
2969	3	8	a
2969	7	9	a
2969	5	9	a
2969	12	9	a
2969	9	9	i
2969	3	9	i
2969	6	10	i
2969	3	10	i
2969	9	10	a
2969	4	10	i
2969	12	10	i
2969	5	11	a
2969	7	11	i
2969	3	11	i
2969	4	11	a
2969	10	11	i
2969	8	12	i
2969	6	12	i
2969	2	12	a
2969	9	12	i
2969	1	12	i
2969	11	12	i
2970	10	1	i
2970	8	1	a
2970	3	1	a
2970	6	1	a
2970	4	1	i
2970	12	1	a
2970	9	2	a
2970	7	3	i
2970	1	3	a
2970	1	4	i
2970	5	4	i
2970	11	4	a
2970	5	5	a
2970	9	5	a
2970	1	5	a
2970	11	6	a
2970	4	6	a
2970	11	7	a
2970	10	7	i
2970	10	8	a
2970	1	8	i
2970	6	8	a
2970	12	8	a
2970	1	9	i
2970	2	9	a
2970	11	9	a
2970	2	10	i
2970	8	11	i
2970	10	11	a
2970	7	11	a
2970	6	11	a
2970	4	11	a
2970	8	12	i
2970	5	12	a
2970	7	12	a
2970	11	12	a
2970	6	12	i
2970	9	12	a
2970	2	12	a
2971	11	1	a
2971	11	2	a
2971	7	2	a
2971	2	2	i
2971	12	3	i
2971	5	4	i
2971	8	5	i
2971	2	5	i
2971	3	5	a
2971	10	5	i
2971	6	5	a
2971	11	5	a
2971	7	6	a
2971	1	6	a
2971	5	6	a
2971	12	7	i
2971	9	7	a
2971	11	8	a
2971	1	8	i
2971	6	8	i
2971	11	9	a
2971	8	9	a
2971	4	9	a
2971	12	10	i
2971	7	10	a
2971	9	10	a
2971	10	10	i
2971	4	11	a
2971	5	11	a
2971	1	11	a
2971	11	12	a
2972	10	1	i
2972	6	1	a
2972	1	2	i
2972	12	3	i
2972	4	3	i
2972	9	4	a
2972	8	5	i
2972	11	5	i
2972	10	5	i
2972	4	5	i
2972	12	6	i
2972	10	6	i
2972	10	7	a
2972	8	8	i
2972	1	9	i
2972	4	9	a
2972	7	9	i
2972	8	10	i
2972	12	11	i
2972	2	11	a
2972	8	12	i
2972	11	12	a
2972	6	12	i
2973	4	1	i
2973	10	1	i
2973	11	1	i
2973	12	1	i
2973	8	1	i
2973	10	2	a
2973	5	2	i
2973	7	3	i
2973	11	4	i
2973	1	4	i
2973	7	4	i
2973	2	4	i
2973	5	4	a
2973	10	5	a
2973	3	5	a
2973	1	5	i
2973	1	6	i
2973	3	6	i
2973	6	6	a
2973	9	6	i
2973	8	7	a
2973	7	7	a
2973	4	7	i
2973	3	7	i
2973	10	8	a
2973	3	9	i
2973	9	9	i
2973	11	9	i
2973	12	9	i
2973	6	9	a
2973	4	10	i
2973	12	10	a
2973	1	10	a
2973	9	10	i
2973	3	10	a
2973	6	11	i
2973	2	11	i
2973	12	12	i
2973	3	12	i
2973	1	12	a
2974	2	1	a
2974	3	1	i
2974	12	1	a
2974	4	2	i
2974	12	2	a
2974	10	2	a
2974	4	3	a
2974	1	3	i
2974	5	3	i
2974	11	3	a
2974	8	3	a
2974	9	3	a
2974	4	4	a
2974	12	4	a
2974	2	4	i
2974	10	5	a
2974	1	5	a
2974	12	5	a
2974	11	6	i
2974	8	6	a
2974	12	6	i
2974	5	6	a
2974	2	6	a
2974	6	6	a
2974	9	7	a
2974	8	7	i
2974	3	7	a
2974	1	7	a
2974	5	7	a
2974	12	8	a
2974	8	9	a
2974	3	9	a
2974	7	9	a
2974	1	9	a
2974	5	9	i
2974	2	9	a
2974	10	10	a
2974	1	10	i
2974	9	10	a
2974	11	10	i
2974	6	11	a
2974	11	11	a
2974	7	11	a
2974	12	12	a
2974	11	12	i
2974	10	12	a
2975	4	1	i
2975	3	1	i
2975	7	2	a
2975	1	2	i
2975	11	2	a
2975	8	2	i
2975	5	3	a
2975	4	3	a
2975	3	3	i
2975	8	4	a
2975	4	4	a
2975	6	4	i
2975	11	4	a
2975	1	4	a
2975	2	4	a
2975	9	5	a
2975	10	5	a
2975	7	6	a
2975	9	6	a
2975	11	6	a
2975	1	6	i
2975	2	7	a
2975	1	7	a
2975	5	7	i
2975	9	8	i
2975	4	8	a
2975	10	8	i
2975	2	9	i
2975	11	10	a
2975	8	10	a
2975	2	11	i
2975	12	11	i
2975	3	11	a
2975	1	11	i
2975	3	12	i
2975	1	12	i
2975	7	12	a
2976	9	1	a
2976	12	1	a
2976	2	1	a
2976	10	2	i
2976	6	2	a
2976	4	2	a
2976	3	2	a
2976	6	3	i
2976	7	3	a
2976	2	3	a
2976	3	4	i
2976	8	4	i
2976	11	4	a
2976	10	4	i
2976	2	4	a
2976	1	4	a
2976	9	4	a
2976	10	5	a
2976	3	5	i
2976	2	5	a
2976	9	5	a
2976	1	6	a
2976	10	6	a
2976	8	6	a
2976	3	6	i
2976	9	6	a
2976	7	7	i
2976	11	7	a
2976	4	7	a
2976	8	8	a
2976	7	8	i
2976	9	8	a
2976	2	8	a
2976	4	8	a
2976	2	9	a
2976	6	9	a
2976	5	9	a
2976	3	9	i
2976	7	10	a
2976	10	11	i
2976	6	11	a
2976	2	11	a
2976	4	11	a
2976	5	12	a
2977	3	1	a
2977	6	1	a
2977	5	1	a
2977	4	2	a
2977	11	3	a
2977	7	3	a
2977	1	3	a
2977	2	3	a
2977	12	4	a
2977	12	5	a
2977	2	5	i
2977	3	5	a
2977	7	5	a
2977	11	5	i
2977	12	6	a
2977	7	6	a
2977	6	6	a
2977	12	7	a
2977	6	7	a
2977	7	8	a
2977	5	9	a
2977	2	9	a
2977	4	9	i
2977	12	9	a
2977	9	9	a
2977	10	9	a
2977	7	9	a
2977	6	10	a
2977	10	10	a
2977	5	10	a
2977	11	11	i
2977	12	11	a
2977	2	11	a
2977	1	12	a
2978	11	1	i
2978	12	1	i
2978	9	1	i
2978	8	1	i
2978	12	2	i
2978	8	2	i
2978	9	3	i
2978	7	3	i
2978	7	4	i
2978	11	4	i
2978	3	5	i
2978	7	5	i
2978	2	5	i
2978	10	6	i
2978	8	6	i
2978	1	6	a
2978	4	6	i
2978	11	7	a
2978	4	7	i
2978	3	7	i
2978	9	7	i
2978	6	8	i
2978	2	8	i
2978	3	8	i
2978	4	8	a
2978	3	9	i
2978	9	9	a
2978	5	9	i
2978	6	9	i
2978	12	10	i
2978	3	10	i
2978	4	11	i
2978	11	11	i
2978	4	12	i
2979	6	1	a
2979	7	1	a
2979	11	1	a
2979	9	2	a
2979	8	2	a
2979	2	2	a
2979	1	2	a
2979	3	2	a
2979	7	2	a
2979	8	3	a
2979	1	3	a
2979	10	3	a
2979	10	4	i
2979	4	4	a
2979	3	4	a
2979	8	4	a
2979	4	5	a
2979	12	5	a
2979	10	6	a
2979	9	6	a
2979	8	6	a
2979	12	6	a
2979	2	7	a
2979	10	7	a
2979	8	7	a
2979	11	7	a
2979	5	7	a
2979	12	7	a
2979	6	7	a
2979	5	8	a
2979	1	8	a
2979	8	8	a
2979	8	9	a
2979	7	9	a
2979	11	9	a
2979	3	9	a
2979	6	9	a
2979	5	9	a
2979	6	10	a
2979	10	10	a
2979	1	10	a
2979	3	10	a
2979	2	10	a
2979	7	11	a
2979	6	11	a
2979	1	11	i
2979	9	11	a
2979	7	12	a
2979	8	12	a
2979	6	12	a
2979	1	12	a
2980	2	1	a
2980	1	1	a
2980	6	1	a
2980	8	1	a
2980	6	2	a
2980	3	2	a
2980	9	2	i
2980	12	2	i
2980	7	2	a
2980	11	2	a
2980	8	3	a
2980	4	4	a
2980	2	4	a
2980	8	4	a
2980	3	5	a
2980	9	5	a
2980	10	5	a
2980	1	5	a
2980	5	6	i
2980	10	6	a
2980	9	6	a
2980	7	7	i
2980	4	7	a
2980	5	7	a
2980	10	7	a
2980	5	8	a
2980	1	8	a
2980	2	8	a
2980	9	8	a
2980	8	8	a
2980	7	8	a
2980	3	9	i
2980	5	9	a
2980	10	9	i
2980	4	10	a
2980	10	10	a
2980	7	10	a
2980	11	10	a
2980	10	11	a
2980	7	12	a
2980	12	12	a
2981	8	1	i
2981	1	1	i
2981	2	2	a
2981	11	2	a
2981	8	2	i
2981	4	2	i
2981	6	2	i
2981	12	3	i
2981	3	3	a
2981	10	3	a
2981	2	3	i
2981	9	3	i
2981	10	4	i
2981	8	4	a
2981	3	4	i
2981	12	4	i
2981	5	5	a
2981	4	5	a
2981	6	5	a
2981	12	5	i
2981	1	5	a
2981	2	5	i
2981	6	6	i
2981	1	6	a
2981	8	6	i
2981	8	7	a
2981	11	7	i
2981	5	7	i
2981	4	7	a
2981	5	8	a
2981	12	8	i
2981	7	8	i
2981	8	9	a
2981	5	9	i
2981	4	9	a
2981	11	10	a
2981	9	10	a
2981	10	11	i
2981	5	11	i
2981	8	11	a
2981	7	12	i
2982	9	1	i
2982	10	1	i
2982	1	1	i
2982	7	2	i
2982	8	2	i
2982	2	2	i
2982	12	2	i
2982	6	2	i
2982	8	3	i
2982	12	3	i
2982	4	3	i
2982	9	4	i
2982	10	4	i
2982	8	4	i
2982	12	5	a
2982	5	5	i
2982	8	5	i
2982	10	6	a
2982	1	6	i
2982	6	6	i
2982	4	6	i
2982	11	7	a
2982	4	7	i
2982	2	8	i
2982	12	8	a
2982	11	8	i
2982	10	8	i
2982	8	8	i
2982	11	9	i
2982	10	9	i
2982	8	9	i
2982	6	9	i
2982	5	10	i
2982	10	10	i
2982	9	10	i
2982	5	11	a
2982	7	12	i
2982	4	12	i
2983	8	1	a
2983	7	1	a
2983	11	2	a
2983	9	2	i
2983	10	2	i
2983	6	2	i
2983	1	3	i
2983	11	3	i
2983	6	3	i
2983	1	4	a
2983	3	4	a
2983	11	4	a
2983	2	4	i
2983	4	4	a
2983	9	4	i
2983	11	5	a
2983	9	5	a
2983	10	5	i
2983	4	5	i
2983	3	5	i
2983	5	5	i
2983	6	6	i
2983	11	6	a
2983	7	6	i
2983	9	7	i
2983	7	7	i
2983	11	7	a
2983	3	8	a
2983	12	8	a
2983	10	8	a
2983	11	8	i
2983	2	8	i
2983	11	9	a
2983	12	9	a
2983	7	9	a
2983	6	10	i
2983	10	11	i
2983	1	12	i
2983	2	12	i
2984	1	1	i
2984	12	2	a
2984	7	2	a
2984	10	2	a
2984	9	3	a
2984	2	3	a
2984	10	4	i
2984	8	4	a
2984	7	4	a
2984	7	5	a
2984	11	6	a
2984	1	6	a
2984	10	6	a
2984	2	6	a
2984	7	6	a
2984	6	7	a
2984	1	7	a
2984	4	7	a
2984	7	7	i
2984	5	7	a
2984	9	8	a
2984	2	8	a
2984	6	9	i
2984	11	9	i
2984	1	9	i
2984	2	10	a
2984	5	10	a
2984	1	10	a
2984	11	10	a
2984	4	10	a
2984	9	10	a
2984	2	11	a
2984	9	11	i
2984	2	12	i
2984	7	12	i
2985	3	1	a
2985	9	2	a
2985	6	2	a
2985	1	2	a
2985	4	2	a
2985	2	2	a
2985	3	3	a
2985	6	3	a
2985	11	3	a
2985	11	4	a
2985	9	4	a
2985	2	5	a
2985	11	5	a
2985	4	5	a
2985	1	5	a
2985	12	6	a
2985	10	7	a
2985	6	8	a
2985	11	9	a
2985	9	10	a
2985	5	10	a
2985	12	10	a
2985	4	10	a
2985	1	10	a
2985	1	11	a
2985	11	11	a
2985	7	11	a
2985	6	11	a
2985	5	11	a
2985	12	11	a
2985	9	11	a
2985	3	12	a
2985	5	12	a
2986	9	1	i
2986	12	1	a
2986	4	2	i
2986	1	2	i
2986	2	2	i
2986	8	3	i
2986	7	3	a
2986	3	4	i
2986	7	5	i
2986	2	5	i
2986	7	6	a
2986	2	6	i
2986	4	7	a
2986	5	7	i
2986	12	8	i
2986	8	9	i
2986	12	9	i
2986	2	9	a
2986	2	10	a
2986	12	10	a
2986	6	10	i
2986	1	11	a
2986	2	11	i
2986	7	11	i
2986	6	11	i
2986	5	11	i
2986	4	11	a
2986	9	11	i
2986	7	12	i
2986	3	12	a
2986	5	12	i
2987	5	1	i
2987	9	2	i
2987	4	2	i
2987	8	3	a
2987	2	3	i
2987	10	3	i
2987	1	3	i
2987	6	3	a
2987	7	3	i
2987	9	4	i
2987	4	4	i
2987	1	4	a
2987	12	4	a
2987	10	4	i
2987	5	5	a
2987	6	5	i
2987	1	5	i
2987	5	6	i
2987	10	6	i
2987	11	7	i
2987	5	7	i
2987	8	8	i
2987	7	8	a
2987	4	8	i
2987	6	9	i
2987	12	9	i
2987	10	10	i
2987	7	10	a
2987	12	10	i
2987	2	10	i
2987	6	10	i
2987	9	10	i
2987	6	11	i
2987	8	11	i
2987	2	11	i
2987	5	12	a
2987	12	12	a
2988	9	1	a
2988	8	2	i
2988	2	3	a
2988	5	3	a
2988	12	3	a
2988	2	4	i
2988	7	4	i
2988	5	4	i
2988	8	5	a
2988	2	5	i
2988	1	5	i
2988	4	5	i
2988	5	5	a
2988	8	6	a
2988	10	6	a
2988	8	7	a
2988	2	7	a
2988	4	7	a
2988	11	8	i
2988	7	8	a
2988	6	8	i
2988	9	9	a
2988	11	9	a
2988	4	10	i
2988	6	11	i
2988	7	11	i
2988	12	12	i
2988	7	12	i
2988	2	12	i
2989	9	1	i
2989	11	1	i
2989	3	1	i
2989	2	1	a
2989	7	1	i
2989	6	2	a
2989	1	2	i
2989	2	2	i
2989	2	3	i
2989	10	3	i
2989	11	3	i
2989	3	3	a
2989	5	4	i
2989	6	5	a
2989	12	6	i
2989	5	6	i
2989	3	6	a
2989	7	6	a
2989	1	6	i
2989	2	7	i
2989	9	7	i
2989	5	7	i
2989	12	8	i
2989	5	8	i
2989	8	8	i
2989	6	8	i
2989	6	9	i
2989	3	10	i
2989	9	11	i
2989	10	11	i
2989	5	11	i
2989	12	11	i
2989	11	11	a
2989	1	12	i
2989	5	12	i
2989	11	12	a
2989	4	12	i
2989	3	12	a
2990	12	1	i
2990	5	1	a
2990	7	1	i
2990	4	1	a
2990	6	1	a
2990	9	1	i
2990	10	1	i
2990	8	2	i
2990	6	2	i
2990	3	2	a
2990	8	3	i
2990	12	3	i
2990	3	3	i
2990	10	4	i
2990	5	4	i
2990	1	4	i
2990	9	4	a
2990	4	5	i
2990	7	5	i
2990	8	5	i
2990	8	6	i
2990	10	6	i
2990	6	6	i
2990	5	6	i
2990	11	6	i
2990	6	7	a
2990	5	7	i
2990	2	7	i
2990	9	8	i
2990	10	8	i
2990	1	8	a
2990	6	8	a
2990	5	8	a
2990	5	9	i
2990	5	10	i
2990	1	10	i
2990	10	10	a
2990	3	10	i
2990	6	11	a
2990	11	11	i
2990	12	12	i
2990	5	12	i
2991	1	1	i
2991	3	1	a
2991	8	1	a
2991	4	1	a
2991	6	1	i
2991	9	1	a
2991	2	1	a
2991	9	2	a
2991	5	3	i
2991	8	3	i
2991	10	3	i
2991	2	4	i
2991	7	4	i
2991	3	4	a
2991	6	4	i
2991	10	5	a
2991	12	5	i
2991	8	5	i
2991	4	6	i
2991	11	6	a
2991	1	6	i
2991	1	7	a
2991	11	7	i
2991	6	8	a
2991	10	9	i
2991	4	9	i
2991	11	10	i
2991	7	10	a
2991	8	11	i
2991	11	11	i
2991	3	11	a
2991	11	12	i
2991	8	12	a
2991	1	12	i
2991	5	12	i
2991	7	12	i
2991	10	12	i
2992	12	1	a
2992	10	1	i
2992	9	1	i
2992	2	2	i
2992	9	2	i
2992	4	3	i
2992	6	3	i
2992	8	3	i
2992	1	3	i
2992	1	4	a
2992	10	4	i
2992	11	4	i
2992	7	4	a
2992	2	4	a
2992	12	5	i
2992	1	6	i
2992	12	7	i
2992	6	8	i
2992	1	8	i
2992	12	8	a
2992	3	9	i
2992	5	10	i
2992	12	10	i
2992	6	10	i
2992	9	10	i
2992	3	10	i
2992	2	11	i
2992	1	11	i
2992	9	11	i
2992	8	11	i
2992	10	12	i
2993	3	1	i
2993	8	1	i
2993	10	1	i
2993	12	1	i
2993	7	1	a
2993	11	1	i
2993	4	1	i
2993	2	2	i
2993	8	2	i
2993	12	3	i
2993	11	3	i
2993	2	3	i
2993	7	3	i
2993	4	3	i
2993	1	3	i
2993	3	4	i
2993	1	4	i
2993	8	4	i
2993	12	4	i
2993	7	4	i
2993	5	4	i
2993	2	4	i
2993	6	5	i
2993	5	5	i
2993	11	5	i
2993	7	6	i
2993	8	7	i
2993	5	7	i
2993	10	7	i
2993	1	8	i
2993	3	8	i
2993	6	8	i
2993	8	9	i
2993	1	9	i
2993	5	10	i
2993	1	10	i
2993	4	10	i
2993	9	10	i
2993	3	10	i
2993	3	11	i
2993	2	11	i
2993	8	12	i
2993	10	12	i
2993	2	12	i
2994	8	1	a
2994	4	1	i
2994	5	1	i
2994	3	2	i
2994	11	2	a
2994	8	2	a
2994	7	2	a
2994	4	2	i
2994	6	2	i
2994	4	3	i
2994	7	3	i
2994	3	3	i
2994	10	3	i
2994	5	3	a
2994	12	3	i
2994	9	4	i
2994	8	4	a
2994	7	4	i
2994	1	4	i
2994	8	5	a
2994	4	5	a
2994	1	6	i
2994	8	6	a
2994	5	6	i
2994	9	6	a
2994	8	7	i
2994	1	7	i
2994	3	7	a
2994	4	7	a
2994	6	7	a
2994	11	7	a
2994	11	8	a
2994	2	8	i
2994	1	9	i
2994	7	9	a
2994	8	9	i
2994	12	9	a
2994	11	10	a
2994	1	10	i
2994	4	10	i
2994	8	11	i
2994	7	11	a
2994	12	11	i
2994	9	11	i
2994	1	12	a
2994	9	12	a
2994	2	12	i
2995	1	1	i
2995	2	1	a
2995	11	2	a
2995	2	2	i
2995	8	2	a
2995	12	3	a
2995	7	3	i
2995	6	4	i
2995	8	4	i
2995	7	4	a
2995	9	5	i
2995	8	6	i
2995	5	6	i
2995	10	6	a
2995	11	7	a
2995	1	7	i
2995	4	7	a
2995	8	7	a
2995	9	7	i
2995	2	7	a
2995	6	8	i
2995	8	8	a
2995	2	8	a
2995	4	8	a
2995	3	8	a
2995	11	9	a
2995	8	10	i
2995	9	10	i
2995	2	11	i
2995	4	11	i
2995	9	11	a
2995	8	12	i
2995	3	12	i
2995	5	12	i
2996	12	1	a
2996	6	1	a
2996	3	1	a
2996	11	1	i
2996	11	2	i
2996	9	2	a
2996	11	3	a
2996	3	4	a
2996	12	4	a
2996	6	4	a
2996	4	5	a
2996	2	5	a
2996	3	5	a
2996	7	6	a
2996	11	7	a
2996	7	7	i
2996	1	7	a
2996	6	7	a
2996	7	8	a
2996	6	8	a
2996	5	8	a
2996	11	8	a
2996	1	9	a
2996	3	9	i
2996	3	10	a
2996	6	10	a
2996	11	10	a
2996	1	10	a
2996	12	10	a
2996	5	11	a
2996	11	11	i
2996	2	11	a
2996	6	12	a
2996	3	12	i
2997	6	1	a
2997	11	1	a
2997	5	1	a
2997	10	1	a
2997	6	2	a
2997	3	2	a
2997	5	2	a
2997	9	2	a
2997	11	3	a
2997	3	3	a
2997	7	3	a
2997	12	3	a
2997	8	3	a
2997	11	4	a
2997	5	4	a
2997	10	5	a
2997	7	6	a
2997	2	7	a
2997	12	7	a
2997	1	7	a
2997	9	8	i
2997	2	9	i
2997	12	9	a
2997	5	9	a
2997	3	10	a
2997	8	11	a
2997	4	12	a
2997	2	12	a
2997	12	12	a
2998	9	1	a
2998	3	1	i
2998	10	1	a
2998	7	1	a
2998	5	2	i
2998	3	2	i
2998	5	3	i
2998	10	4	i
2998	11	4	i
2998	12	4	i
2998	8	5	i
2998	7	5	i
2998	3	5	a
2998	11	6	a
2998	2	6	i
2998	5	6	a
2998	12	6	i
2998	9	6	i
2998	4	6	a
2998	12	7	i
2998	8	8	i
2998	7	8	a
2998	12	8	i
2998	12	9	i
2998	1	9	i
2998	4	9	a
2998	6	9	a
2998	9	9	a
2998	1	10	a
2998	7	11	i
2998	9	12	a
2998	4	12	a
2999	6	1	i
2999	4	1	i
2999	3	1	i
2999	5	1	i
2999	9	2	i
2999	8	3	i
2999	1	3	i
2999	12	3	i
2999	9	3	i
2999	1	4	i
2999	12	4	i
2999	6	5	i
2999	3	6	i
2999	7	6	i
2999	11	6	i
2999	12	6	i
2999	5	7	i
2999	4	7	i
2999	1	7	i
2999	9	7	i
2999	7	8	i
2999	3	8	a
2999	7	9	i
2999	10	9	i
2999	1	9	i
2999	6	9	i
2999	2	9	a
2999	5	9	i
2999	7	10	i
2999	1	10	i
2999	2	10	i
2999	1	11	a
2999	7	12	a
2999	3	12	i
2999	5	12	i
2999	9	12	i
3000	9	1	i
3000	6	2	i
3000	9	2	i
3000	8	2	i
3000	10	2	i
3000	6	3	i
3000	9	3	i
3000	3	3	i
3000	12	4	i
3000	11	5	i
3000	3	5	i
3000	12	5	i
3000	4	6	i
3000	2	6	i
3000	11	6	i
3000	1	7	i
3000	5	7	a
3000	11	7	i
3000	2	8	i
3000	10	8	i
3000	11	8	i
3000	8	9	i
3000	6	9	i
3000	7	9	i
3000	10	10	i
3000	11	10	i
3000	9	10	i
3000	12	11	i
3000	9	11	a
3000	10	11	i
3000	8	11	a
3000	3	11	i
3000	11	11	i
3000	1	11	i
3000	11	12	i
3000	6	12	i
3000	9	12	i
3000	1	12	i
3000	2	12	i
3001	10	1	a
3001	4	1	a
3001	5	1	a
3001	3	1	a
3001	12	1	a
3001	1	2	a
3001	8	2	a
3001	4	2	a
3001	10	3	a
3001	1	3	a
3001	10	4	a
3001	11	4	a
3001	9	4	a
3001	1	4	a
3001	5	5	a
3001	4	5	a
3001	4	6	a
3001	9	6	a
3001	1	6	a
3001	5	6	a
3001	12	6	a
3001	11	6	a
3001	3	6	a
3001	7	7	a
3001	3	7	a
3001	7	8	a
3001	2	8	a
3001	8	8	a
3001	10	9	a
3001	12	9	a
3001	10	10	a
3001	4	10	a
3001	6	11	a
3001	12	11	a
3001	7	11	a
3001	3	11	a
3001	4	11	a
3001	9	11	a
3001	3	12	a
3001	4	12	a
3002	2	1	a
3002	4	2	i
3002	12	2	a
3002	9	2	i
3002	7	2	i
3002	10	3	a
3002	8	4	a
3002	1	4	a
3002	11	5	i
3002	9	6	i
3002	2	6	i
3002	4	6	a
3002	12	6	i
3002	11	6	a
3002	1	7	a
3002	9	7	i
3002	8	8	i
3002	3	8	i
3002	1	8	i
3002	7	8	a
3002	12	8	a
3002	8	9	i
3002	9	9	a
3002	12	9	a
3002	5	9	a
3002	1	10	i
3002	2	10	i
3002	10	10	a
3002	3	11	i
3002	5	11	a
3002	1	12	a
3002	11	12	a
3003	1	1	i
3003	1	2	i
3003	2	2	i
3003	10	2	i
3003	6	2	i
3003	9	2	i
3003	2	3	i
3003	7	3	i
3003	3	3	i
3003	10	4	i
3003	4	4	i
3003	5	4	i
3003	6	5	a
3003	5	5	i
3003	10	5	i
3003	9	5	i
3003	2	5	a
3003	8	5	a
3003	4	6	i
3003	11	6	i
3003	3	7	i
3003	5	8	a
3003	4	8	a
3003	6	9	i
3003	9	9	a
3003	10	10	a
3003	2	10	i
3003	4	11	i
3003	7	11	a
3003	3	11	i
3003	10	11	a
3003	12	12	i
3003	1	12	a
3003	3	12	a
3003	10	12	a
3003	11	12	i
3004	11	1	i
3004	8	1	i
3004	6	1	i
3004	4	1	i
3004	5	1	i
3004	10	2	i
3004	4	2	i
3004	8	2	i
3004	1	2	i
3004	5	2	i
3004	6	2	a
3004	9	2	i
3004	6	3	i
3004	4	3	i
3004	11	3	i
3004	8	3	i
3004	3	4	i
3004	6	5	i
3004	3	5	i
3004	11	5	i
3004	4	5	i
3004	9	5	i
3004	4	6	i
3004	6	7	i
3004	10	7	i
3004	8	7	i
3004	5	7	i
3004	9	7	i
3004	12	7	a
3004	5	8	i
3004	6	9	i
3004	3	9	i
3004	10	10	i
3004	11	10	i
3004	2	10	i
3004	3	10	i
3004	8	11	i
3004	6	11	i
3004	7	11	i
3004	9	11	i
3004	3	11	i
3004	5	12	i
3004	7	12	i
3005	9	1	a
3005	2	1	a
3005	3	2	i
3005	8	2	a
3005	8	3	a
3005	9	3	a
3005	4	4	a
3005	2	4	a
3005	3	4	a
3005	12	4	i
3005	7	5	a
3005	12	5	a
3005	1	6	a
3005	10	6	a
3005	8	6	a
3005	7	7	i
3005	3	7	a
3005	10	7	a
3005	8	7	i
3005	4	7	a
3005	11	8	i
3005	1	8	a
3005	10	8	a
3005	9	9	a
3005	12	9	a
3005	8	9	a
3005	3	9	a
3005	3	10	i
3005	6	10	i
3005	2	10	i
3005	9	11	i
3005	5	11	a
3005	12	11	a
3005	6	11	a
3005	1	12	i
3005	11	12	a
3005	10	12	a
3006	2	1	a
3006	9	1	i
3006	11	1	i
3006	11	2	a
3006	6	2	i
3006	9	2	a
3006	2	2	a
3006	1	3	i
3006	3	4	i
3006	10	4	a
3006	1	4	i
3006	1	5	i
3006	4	5	a
3006	2	5	i
3006	9	6	a
3006	4	6	i
3006	6	7	i
3006	8	7	i
3006	1	7	i
3006	10	7	i
3006	12	7	a
3006	5	7	a
3006	2	7	a
3006	2	8	i
3006	1	9	i
3006	10	9	a
3006	12	9	a
3006	11	9	i
3006	3	10	i
3006	5	10	a
3006	12	11	i
3006	3	11	a
3006	10	11	i
3006	10	12	i
3006	4	12	i
3006	8	12	i
3007	7	1	a
3007	9	1	a
3007	6	2	a
3007	6	3	i
3007	2	3	a
3007	7	3	i
3007	9	4	a
3007	10	4	i
3007	4	5	a
3007	1	5	a
3007	8	5	i
3007	7	5	a
3007	10	5	a
3007	2	5	a
3007	2	6	i
3007	8	6	i
3007	10	7	i
3007	6	7	a
3007	5	7	a
3007	9	8	a
3007	11	8	a
3007	4	8	a
3007	10	8	i
3007	12	8	i
3007	6	9	a
3007	12	10	a
3007	2	10	a
3007	6	10	a
3007	11	11	a
3007	3	11	a
3007	5	11	a
3007	9	12	i
3007	3	12	a
3007	10	12	i
3007	12	12	a
3008	5	1	i
3008	8	1	i
3008	11	1	i
3008	4	2	i
3008	4	3	i
3008	2	3	i
3008	12	3	i
3008	11	3	a
3008	1	4	i
3008	6	4	i
3008	2	4	i
3008	3	4	i
3008	9	5	a
3008	2	5	a
3008	2	6	a
3008	5	6	a
3008	11	6	a
3008	12	7	a
3008	4	7	a
3008	5	7	i
3008	3	8	a
3008	4	9	i
3008	3	9	a
3008	10	9	i
3008	7	9	i
3008	11	9	i
3008	11	10	i
3008	7	10	i
3008	1	10	i
3008	6	11	a
3008	2	11	i
3008	5	12	i
3008	9	12	a
3008	1	12	i
3008	8	12	a
3009	10	1	a
3009	9	2	a
3009	3	2	i
3009	4	2	a
3009	5	2	a
3009	1	2	a
3009	2	2	i
